,mobile,url,tm,title,content,source,location,type,tags,emotion,negative_cnt,comment_cnt,fee,speed,signal,5G,other,--,tag_num,one_tag,multi_tag
275,遠傳,[https://forum.gamer.com.tw/C.php?bsn=60076&snA=6632746](https://forum.gamer.com.tw/C.php?bsn=60076&snA=6632746),2021-10-04T14:28:43+08:00,【情報】遠傳拿Opensignal 5G全球第一 上傳下載與影音都快,我爸上上個月從台X大4G吃到飽跳遠傳4G吃到飽，結果他的房間訊號從台X大滿格換到遠傳剩兩格，給各位參考。我是覺得把4G覆蓋率弄好再弄5G不遲啦,gamer_comment,,回文,5G,負向,0,0.0,0,0,1,1,0,0,1,5G,5G
276,遠傳,[https://www.facebook.com/166242000059278/posts/5154926081190820/](https://www.facebook.com/166242000059278/posts/5154926081190820/),2021-10-03T09:00:49+08:00,【心得】哭啊遠傳,只有遠傳 沒有訊號,fans_comment,,回文,其他,負向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
277,中華,[https://www.ptt.cc/bbs/MobileComm/M.1632890587.A.F2D.html](https://www.ptt.cc/bbs/MobileComm/M.1632890587.A.F2D.html),2021-09-29T13:35:00+08:00,【問題】中華跟遠傳選哪家好,中華,ptt_comment,,回文,其他,正向,0,0.0,0,0,0,0,1,0,1,其他,其他
278,遠傳,[https://udn.com/news/story/7240/5780035](https://udn.com/news/story/7240/5780035),2021-09-29T13:34:09+08:00,【問題】中華跟遠傳選哪家好,如題10月遠傳滿合約到期考慮要跳中華還是繼續遠傳,udn,,主文,其他,中立,0,0.0,0,0,0,0,1,0,1,資費,資費
279,遠傳,[https://www.facebook.com/477998595722697/posts/1837254306463779/](https://www.facebook.com/477998595722697/posts/1837254306463779/),2021-09-24T13:15:57+08:00,【問題】遠傳到底有什麼毛病,我直接斷網半小時，趁現在還能動回個ㄨㄣ,fans,,主文,網速,負向,0,0.0,0,0,1,0,0,0,1,網速,網速
280,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6458181](https://www.mobile01.com/topicdetail.php?f=18&t=6458181),2021-09-23T16:21:00+08:00,【問題】請問手機門號 要辦續約 用遠傳499吃到飽 不限速划算嗎 ?,遠傳799 月繳699 吃到飽不限速路過 常常被限速 都是遊戲被限 爛爆了,mobile01_comment,,回文,網速,負向,0,0.0,1,1,0,0,0,0,2,,"資費,網速"
281,遠傳,[https://www.dcard.tw/f/3c/p/237046130](https://www.dcard.tw/f/3c/p/237046130),2021-09-23T03:34:36+08:00,【問題】網路流量,剛剛滑陸抖 滑到一半遠傳傳簡訊我記得我是吃到飽r怎麼還有限制然後我很確定 我之後有再去看影片有看超過他剩下的流量再去測網速也沒有降速 也沒有斷網有人有經驗嗎沒有的話我明天要打電話去問了,dcard,,主文,網速,負向,0,0.0,0,0,1,0,0,0,1,網速,網速
282,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6456440](https://www.mobile01.com/topicdetail.php?f=18&t=6456440),2021-09-21T07:11:00+08:00,【問題】請問手機門號 要辦續約 用遠傳499吃到飽 不限速划算嗎 ?,399應該是NP客服給的方案吧，499以遠傳來說蠻划算的了，再不然就要自己找電銷319了,mobile01,,主文,資費,中立,2,8.0,1,0,0,0,0,0,1,資費,資費
283,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6454865](https://www.mobile01.com/topicdetail.php?f=18&t=6454865),2021-09-20T22:48:00+08:00,【問題】安桌 遠傳網路 無法登入,"今天早上起來很怪，手機無法登入但是 ipad,pc 都正常，是網路關係，還是手機有什麼設定按到，我是幫gmail,感謝!",mobile01_comment,,回文,網速,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
284,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6455381](https://www.mobile01.com/topicdetail.php?f=18&t=6455381),2021-09-19T12:02:00+08:00,【問題】求三星手機 續約遠傳698 預算1萬以內,要搭續約方案的話，不是機種都會限定了嗎?XD直接去遠傳門市看看，直營店員人都不錯，或是乾脆買空機吧,mobile01_comment,,回文,其他,正向,0,0.0,1,0,0,0,1,0,1,其他,其他
285,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6455381](https://www.mobile01.com/topicdetail.php?f=18&t=6455381),2021-09-19T04:18:00+08:00,【問題】求三星手機 續約遠傳698 預算1萬以內,去向東或地標辦NP 這資費大概能拿6K 買A52(8+256)輕鬆無壓力,mobile01,,主文,資費,中立,0,5.0,1,0,0,0,1,0,1,資費,資費
286,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1631926870.A.737.html](https://www.ptt.cc/bbs/MobileComm/M.1631926870.A.737.html),2021-09-18T16:31:00+08:00,【問題】求三星手機 續約遠傳698 預算1萬以內,如題限定三星手機預算10000以內 搭配續約方案長輩使用 追劇和Line比較常用請大大們 提供意見 感恩,ptt_comment,,回文,資費,中立,0,0.0,1,0,0,0,1,0,1,資費,資費
287,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1631465756.A.681.html](https://www.ptt.cc/bbs/MobileComm/M.1631465756.A.681.html),2021-09-13T10:07:00+08:00,【問題】現在到底是巴哈的問題還是中華電信的問題啊,遠傳沒事,ptt_comment,,回文,網速,中立,0,0.0,0,0,1,0,0,0,1,網速,網速
288,中華,[https://www.dcard.tw/f/3c/p/236919396](https://www.dcard.tw/f/3c/p/236919396),2021-09-09T01:45:34+08:00,【問題】剛中華電信484炸了,原來是種花炸了 那我還錯怪同事了 因為遠傳正常 還以為他東西沒用好不交,dcard_comment,,回文,網速,負向,0,0.0,0,1,0,0,0,0,1,網速,網速
289,台哥大,[https://forum.gamer.com.tw/C.php?bsn=60076&snA=6577174](https://forum.gamer.com.tw/C.php?bsn=60076&snA=6577174),2021-09-09T01:28:45+08:00,【問題】台哥大是不是越來越垃圾了啊,遠傳在台北市差評好嗎??台哥大還比較好一點,gamer_comment,,回文,收訊,正向,0,0.0,0,0,0,0,1,0,1,收訊,收訊
290,遠傳,[https://forum.gamer.com.tw/C.php?bsn=60076&snA=6577174](https://forum.gamer.com.tw/C.php?bsn=60076&snA=6577174),2021-09-09T01:26:36+08:00,【問題】台哥大是不是越來越垃圾了啊,[ts02247880:洨精精] 真假，之前跟家人去梧棲那邊遠傳就收不太到訊號了說,gamer_comment,,回文,收訊,負向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
291,遠傳,[https://www.ptt.cc/bbs/ChangHua/M.1631111685.A.0F4.html](https://www.ptt.cc/bbs/ChangHua/M.1631111685.A.0F4.html),2021-09-08T22:34:43+08:00,【問題】是我的錯覺還是遠傳現在網路超爛,在哪呀?台北遠傳還好 看要不要問客服是不是基地台又被抗議掉了,ptt,,主文,其他,中立,0,2.0,0,0,1,0,0,0,1,收訊,收訊
292,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1628847561.A.0A9.html](https://www.ptt.cc/bbs/MobileComm/M.1628847561.A.0A9.html),2021-08-13T20:16:00+08:00,【問題】有沒有人是用line mobile現在轉到遠傳的,晚上都卡到變成狗都限速10m了，晚上再限你速變1m槓~今年1111要解約了,ptt_comment,,回文,網速,負向,0,0.0,1,1,0,0,0,0,1,網速,網速
293,遠傳,[https://www.dcard.tw/f/funny/p/236711494](https://www.dcard.tw/f/funny/p/236711494),2021-08-13T17:11:47+08:00,[新聞] 上半年5G 網速PK誰最快？Speedtest 公布,遠傳5G也不錯，能收到訊號的地方越來越多，應該也是,dcard_comment,,回文,5G,中立,0,0.0,0,1,1,1,0,0,1,5G,5G
294,中華,[https://www.ptt.cc/bbs/MobileComm/M.1628524307.A.6D9.html](https://www.ptt.cc/bbs/MobileComm/M.1628524307.A.6D9.html),2021-08-10T12:47:00+08:00,【問題】誰有在用遠傳光纖的啊？,我家中華300M3分鐘載完6GB高清A片我覺得很爽你家是在什麼偏遠地區怎麼速度這麼慢,ptt_comment,,回文,網速,正向,0,0.0,0,1,0,0,1,0,1,網速,網速
295,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1628524307.A.6D9.html](https://www.ptt.cc/bbs/MobileComm/M.1628524307.A.6D9.html),2021-08-10T12:33:00+08:00,【問題】誰有在用遠傳光纖的啊？,重點起嗎遠傳能破百啊,ptt_comment,,回文,網速,正向,0,0.0,0,1,0,0,1,0,1,網速,網速
296,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1628524307.A.6D9.html](https://www.ptt.cc/bbs/MobileComm/M.1628524307.A.6D9.html),2021-08-10T12:27:00+08:00,【問題】誰有在用遠傳光纖的啊？,只有付費沒有訊息,ptt_comment,,回文,收訊,負向,0,0.0,0,0,0,0,1,0,1,網速,網速
297,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6429125](https://www.mobile01.com/topicdetail.php?f=18&t=6429125),2021-08-10T10:01:00+08:00,遠傳5G30天體驗升級,生活圈是台北市市區，手機使用Iphion12 pm，這幾天試用感覺不是很理想，大部分時間都是4G，偶爾才有5G訊號。,mobile01_comment,,回文,其他,中立,0,0.0,0,0,0,1,0,0,1,5G,5G
298,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1628512868.A.E8F.html](https://www.ptt.cc/bbs/MobileComm/M.1628512868.A.E8F.html),2021-08-10T04:16:00+08:00,【問題】手機網速問題,手機網路本來就浮動很大   我遠傳的5G最高可以跑到800左右 最低可以只剩10左右,ptt_comment,瑞士,回文,網速,中立,0,0.0,0,1,0,0,0,0,1,網速,網速
299,遠傳,[https://www.facebook.com/1647054002212395/posts/2954798678104581/](https://www.facebook.com/1647054002212395/posts/2954798678104581/),2021-08-05T16:11:20+08:00,【問題】我哥是不是被當肥羊宰了,有些電信業者實在是很沒良心。我公司同事去遠傳續約，那店員看他什麼都不懂，叫他綁了一個4年月繳1200元的費率，給他塞一支koobee牌子的手機。最近在抱怨電話都收不到，我上網一查，才發現這台用上兩年多前發哥的處理器，不但耗電而且性能只相當於s625。重點是，這隻在網路上空機價也才5000出頭，結果他綁約時店員還哄他拿出5000元去貼買這隻手機，等於根本一點購機優惠都沒有。現在好了，約還剩下兩年半，手機就不行了，他在那邊買空機也不是，修理也不是，跳槽也不是。遇到這種店員，不懂的人就是去當冤大頭的。,fans,,主文,其他,負向,0,0.0,1,0,0,0,1,0,1,其他,其他
300,中華,[https://www.mobile01.com/topicdetail.php?f=18&t=6424610](https://www.mobile01.com/topicdetail.php?f=18&t=6424610),2021-08-04T10:48:00+08:00,【問題】我哥是不是被當肥羊宰了,想借串問一下 到底是直接自己買空機再去電信行綁約比較好還是去電信行綁約加換手機比較好 我每次去電信行 不管是直營 朋友介紹 自己隨便找家電信 我都感覺他們都在唬爛我我自己是越來越傾向買空機+去綁約不換手機我自己1年半前 也跟你哥差不多 去台灣之星綁約三年半換一隻三星A71 月租999 4G 還要自繳1萬8 送5000家樂福禮卷跟一些免費垃圾加值服務(我後來發現最近要開始收月費就砍掉了)1年半不用繳電話費這樣 同事 朋友 家人 都說我是盤子我當時是沒想太多 覺得只要網路穩就好我家只有台灣之星收得到訊號 不知道為啥意義不明 其他電信都試過遠傳時好時壞 台哥大訊號偏差 中華完全沒訊號 要站到戶外才有訊號 亞太太爛不考慮 只剩台灣之星我要求不多 手機能聽能打能看LINE跟YT就好想請教各位大大都是怎麼選擇方案呢 可供小弟參考我下一隻手機想換用用看蘋果 不知道能否有大大能給些意見呢,mobile01_comment,,回文,其他,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
301,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6424610](https://www.mobile01.com/topicdetail.php?f=18&t=6424610),2021-08-03T16:49:00+08:00,【問題】手機月租快到期了 有推薦的ㄇ,只有遠傳 最有距離,mobile01_comment,,回文,其他,負向,0,0.0,0,0,0,0,1,0,1,其他,其他
302,遠傳,[https://www.ptt.cc/bbs/Gossiping/M.1627977910.A.47C.html](https://www.ptt.cc/bbs/Gossiping/M.1627977910.A.47C.html),2021-08-03T16:05:08+08:00,【問題】手機月租快到期了 有推薦的ㄇ,有遠傳前18個月319後6個月399的方案但只有電銷才有門市問不到,ptt,,主文,資費,中立,0,28.0,1,0,0,0,0,0,1,資費,資費
303,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6424610](https://www.mobile01.com/topicdetail.php?f=18&t=6424610),2021-08-03T15:17:00+08:00,【問題】手機月租快到期了 有推薦的ㄇ,只有遠傳 訊息不傳,mobile01_comment,,回文,收訊,負向,0,0.0,0,0,0,0,1,0,1,收訊,收訊
304,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6424610](https://www.mobile01.com/topicdetail.php?f=18&t=6424610),2021-08-03T14:01:00+08:00,【問題】手機月租快到期了 有推薦的ㄇ,只有遠傳 沒有訊息,mobile01_comment,,回文,收訊,負向,0,0.0,0,0,0,0,1,0,1,收訊,收訊
305,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html](https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html),2021-06-28T13:26:00+08:00,【問題】推薦哪家電信的5G網路？,5G的話當然是兩大電信啊 都有得過獎 看朋友用遠傳5G玩遊戲也是很流暢 可以去試用看看,ptt_comment,,回文,5G,正向,0,0.0,0,1,0,1,0,0,1,5G,5G
306,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html](https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html),2021-06-28T12:16:00+08:00,【問題】阿遠傳怎麼突然沒訊號了阿,有沒有人也突然剩1格的訊號？,ptt_comment,,回文,收訊,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
307,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html](https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html),2021-06-28T04:45:00+08:00,【問題】推薦哪家電信的5G網路？,我上禮拜剛從中華488跳到遠傳5G的1399方案手機是1MK2耗電滿有感的本來到五點下班時間回到家至少都有80%上下現在差不多都在60~70%左右然後我租的套房訊號都收不到跟中華一樣爛，會跳去遠傳就是因為中華網路沒訊號建議先辦試用卡看你活動地方收不收得到5G至少我常去的地方有收到感覺就沒有這麼差,ptt_comment,,回文,5G,正向,0,0.0,1,0,0,1,0,0,1,5G,5G
308,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html](https://www.ptt.cc/bbs/MobileComm/M.1624810450.A.DD4.html),2021-06-28T00:34:00+08:00,【問題】推薦哪家電信的5G網路？,本身是打電話比較多的遠傳原價1399 4G直接原約升級5G活動範圍，雲林?高雄速度不慢 在地區至少都比4G穩手機目前用 REALME x7P除了手機性能本身調解教差 挺吃電的也常常有空就打個遊戲 聽音樂剩下也還好？,ptt_comment,,回文,5G,正向,0,0.0,1,1,0,1,0,0,1,5G,5G
309,台哥大,[https://www.facebook.com/162583067088337/posts/4366261956720406/](https://www.facebook.com/162583067088337/posts/4366261956720406/),2021-05-13T23:18:56+08:00,【問題】想請教一下，光纖建設費是怎麼算？,我現在也用4G，但延遲實在太嚴重，台哥大也不處理,fans_comment,,回文,網速,負向,0,,0,1,0,0,0,0,1,網速,網速
310,中華,[https://www.facebook.com/162583067088337/posts/4366261956720406/](https://www.facebook.com/162583067088337/posts/4366261956720406/),2021-05-13T23:17:26+08:00,【問題】台哥大5G會很爛嗎？,誰跟中華比都會比較爛，建議去查一下每家5G覆蓋的範圍,fans_comment,,回文,5G,正向,0,,0,0,0,1,0,0,1,,5G
311,中華,[https://www.facebook.com/162583067088337/posts/4366261956720406/](https://www.facebook.com/162583067088337/posts/4366261956720406/),2021-05-13T23:14:50+08:00,【問題】等等要辦台哥大攜碼到中華 該注意甚麼,除了台星 三熊都不考慮除非你要辦啞太,fans_comment,,回文,其他,中立,0,,0,0,0,0,1,0,1,其他,其他
312,中華,[https://www.facebook.com/162583067088337/posts/4366261956720406/](https://www.facebook.com/162583067088337/posts/4366261956720406/),2021-05-13T23:14:50+08:00,【問題】等等要辦台哥大攜碼到中華 該注意甚麼,方案查好再去辦，全程開啟無視狀態,fans_comment,,回文,其他,中立,0,,1,0,0,0,0,0,1,資費,資費
313,中華,[https://www.facebook.com/162583067088337/posts/4366261956720406/](https://www.facebook.com/162583067088337/posts/4366261956720406/),2021-05-13T23:14:50+08:00,【問題】等等要辦台哥大攜碼到中華 該注意甚麼,除了月租費免費以外都是話術,fans_comment,,回文,其他,負向,0,,1,0,0,0,0,0,1,資費,資費
314,台哥大,[https://www.facebook.com/162583067088337/posts/4366261956720406/](https://www.facebook.com/162583067088337/posts/4366261956720406/),2021-05-13T23:11:37+08:00,【問題】有用台哥大的大大們，常常突然斷網這樣正常嗎？,我是台哥但沒事耶，是你那區域全部電信這樣？還是手機問題？找客服看看,fans_comment,,回文,網速,中立,0,,0,0,1,0,0,0,1,網速,網速
